Unnamed: 0,OBJECTID,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,STRZUSTAND,IstPKW,IstKrad,IstGkfz,IstFuss,IstSonstige,lat,lon,alone,not_alone,UTYP2,weekend
3003,203026,7,13,3,2,5,3,0,0,1,0,0,0,0,52.51501488822255,13.393138445410392,0,1,2,0
3004,203027,7,14,5,3,5,3,0,0,1,0,0,0,0,52.41236479885503,13.260379823117844,0,1,2,0
3005,203033,7,12,5,3,5,3,0,0,0,1,0,0,0,52.555571752311,13.389988470995755,0,1,2,0
3006,203034,7,12,3,3,0,3,0,0,1,0,0,0,0,52.467778230320704,13.489914363084054,0,1,2,0
3007,203040,7,9,3,3,1,5,0,0,1,0,0,0,0,52.63420453107362,13.290008371543353,0,1,5,0
3008,203047,7,9,5,3,5,2,0,0,1,0,0,0,0,52.49595309491754,13.295944691316027,0,1,2,0
3009,203049,7,7,3,3,5,2,0,0,1,0,0,0,0,52.551070793758534,13.429966361772733,0,1,2,0
3010,203050,7,21,7,3,0,1,2,1,1,0,0,0,0,52.51971890108214,13.386536457117634,0,1,1,1
3011,203052,7,9,5,3,5,2,0,0,1,0,0,0,0,52.462883825004425,13.34830182300348,0,1,2,0
3012,203058,7,8,3,2,1,5,0,0,0,0,0,0,1,52.49956751851462,13.443406706782488,0,1,5,0
3013,203059,7,7,5,3,5,2,0,0,1,0,0,0,0,52.562046254359615,13.353682833892927,0,1,2,0
3014,203064,7,17,6,3,2,2,0,0,1,0,0,0,0,52.420880552866976,13.280758502486465,0,1,2,0
3015,203067,7,6,5,3,5,3,0,0,0,0,0,0,1,52.52518866573041,13.413211674642492,0,1,2,0
3016,203068,7,13,6,3,2,2,0,0,1,0,0,0,0,52.494572985123746,13.514459157036805,0,1,2,0
3017,203069,7,2,3,3,0,1,2,0,0,0,0,0,0,52.52321276536064,13.4339152435223,1,0,1,0
3018,203070,7,6,5,3,1,5,0,0,1,0,0,0,1,52.564488319628154,13.326500383738,0,1,5,0
3019,203071,7,18,2,3,0,1,0,0,0,0,0,0,0,52.43681794059609,13.472383531532063,1,0,1,0
3020,203072,7,0,5,3,1,5,2,0,0,1,0,0,0,52.52845654548368,13.407695380685778,0,1,5,0
3021,203075,7,12,6,3,5,2,0,0,1,0,0,0,0,52.43244475528656,13.218673311905706,0,1,2,0
3022,203076,7,18,4,3,2,2,0,0,1,0,0,0,0,52.48184858748978,13.433792376489935,0,1,2,0
3023,203080,7,10,6,3,1,5,0,0,1,0,0,0,0,52.50255389066339,13.414645025021601,0,1,5,0
3024,203081,7,11,4,3,5,2,0,0,1,0,0,0,0,52.531693499543714,13.343345539210114,0,1,2,0
3025,203082,7,8,6,3,5,2,0,0,1,0,0,0,0,52.523998770919114,13.410090097142945,0,1,2,0
3026,203084,7,8,6,3,0,2,0,0,1,0,0,0,0,52.468615810301415,13.514566223270082,0,1,2,0
3027,203088,7,14,6,3,5,2,0,0,1,0,0,0,0,52.53799414523712,13.412446368423188,0,1,2,0
3028,203091,7,15,4,3,2,6,0,0,0,0,0,0,1,52.46454652277046,13.525387369853384,0,1,6,0
3029,203094,7,14,4,3,6,4,0,0,0,0,0,1,0,52.508482050004,13.390221186761238,0,1,4,0
3030,203095,7,7,6,3,1,5,0,0,1,0,0,0,0,52.50306880892249,13.438136493545835,0,1,5,0
3031,203096,7,8,2,3,4,6,0,0,1,0,0,0,0,52.49220024079424,13.373203622623267,0,0,6,0
3032,203100,7,17,6,3,0,7,0,0,0,0,0,0,0,52.542907757163675,13.392316000215105,1,0,7,0
3033,203101,7,7,2,3,5,7,0,0,1,0,0,0,0,52.5329365135141,13.329253977183981,0,1,7,0
3034,203103,7,13,4,3,5,2,0,0,1,0,0,0,0,52.546581432676476,13.573694850618976,0,1,2,0
3035,203106,7,12,6,3,0,5,0,0,0,0,0,0,1,52.45981413110061,13.37651063075617,0,1,5,0
3036,203111,7,11,6,2,0,2,0,0,1,0,0,0,0,52.53797774726859,13.216128040968954,0,1,2,0
3037,203112,7,20,2,3,3,6,0,0,1,0,0,0,0,52.53215014156185,13.39923999238391,0,1,6,0
3038,203114,7,12,4,3,2,6,0,0,1,0,0,0,0,52.49824850377819,13.397779414008253,0,1,6,0
3039,203118,7,11,4,2,5,3,0,0,0,0,0,0,1,52.51590364034494,13.426139601855152,0,1,2,0
3040,203120,7,7,6,2,5,2,0,0,0,0,1,0,0,52.45004079537018,13.346473419328074,0,1,2,0
3041,203121,7,17,2,3,5,2,0,0,1,0,0,0,0,52.47404561627959,13.294457279720561,0,1,2,0
3042,203126,7,21,6,3,5,3,1,1,0,0,0,0,0,52.61856055873337,13.488034494011938,1,0,2,0
3043,203127,7,15,2,3,5,3,0,0,1,0,0,0,0,52.580502610530274,13.400163859693356,0,1,2,0
3044,203128,7,14,2,3,5,2,0,0,1,0,0,0,0,52.515959087011325,13.323445015251455,0,1,2,0
3045,203130,7,19,6,2,6,4,0,0,0,0,0,1,0,52.48347120201471,13.387662494339116,0,1,4,0
3046,203131,7,14,2,3,1,5,0,0,1,0,0,0,0,52.43300773174304,13.336225461481627,0,1,5,0
3047,203136,7,20,6,3,1,5,0,0,1,0,0,0,0,52.48692347549023,13.428135365494175,0,1,5,0
3048,203138,7,9,4,3,0,5,0,0,1,0,0,0,0,52.51076659619793,13.373002101243673,0,1,5,0
3049,203139,7,13,2,3,1,5,0,0,1,0,0,0,0,52.50457783910442,13.308036388185592,0,1,5,0
3050,203141,7,19,6,3,2,4,1,0,0,0,0,1,0,52.49842948362001,13.421719736783045,0,1,4,0
3051,203147,7,18,4,3,5,2,0,0,1,0,0,0,0,52.49388386320789,13.40283776626742,0,1,2,0
3052,203149,7,9,6,3,5,3,0,0,1,0,0,0,0,52.41757303904194,13.512298982509982,0,1,2,0
3053,203150,7,18,2,2,5,3,0,0,0,1,0,0,0,52.44484887355328,13.593606378464624,0,1,2,0
3054,203151,7,17,5,3,5,3,0,0,1,0,0,0,0,52.49099129249827,13.39804259262382,0,1,2,0
3055,203152,7,17,4,3,0,2,0,0,1,0,0,0,0,52.550293379993256,13.441937763361723,0,1,2,0
3056,203153,7,17,5,3,5,3,0,0,1,0,0,0,0,52.45665740545639,13.562456543632177,0,1,2,0
3057,203156,7,16,2,2,0,1,0,0,0,0,0,0,0,52.452504213964616,13.241927583946964,1,0,1,0
3058,203157,7,15,4,3,1,5,0,0,1,0,0,0,1,52.510057842226246,13.375126149356605,0,1,5,0
3059,203159,7,16,2,3,1,5,0,0,1,0,0,0,0,52.506332758977926,13.314369610614385,0,1,5,0
3060,203160,7,19,5,3,5,3,0,0,1,0,0,0,0,52.56411022189538,13.327543190136245,0,1,2,0
3061,203161,7,22,4,2,1,5,2,0,1,0,0,0,0,52.49206969570027,13.447382102473226,0,1,5,0
3062,203162,7,22,4,2,1,5,2,0,1,0,0,0,0,52.39675857622439,13.410852855190694,0,1,5,0
3063,203164,7,10,2,3,1,6,0,0,1,0,1,0,0,52.5118926183135,13.43080175018484,0,1,6,0
3064,203166,7,19,4,2,1,5,0,0,1,0,0,0,0,52.568660228496206,13.43285400782026,0,1,5,0
3065,203167,7,17,4,2,5,2,0,0,1,0,0,0,0,52.568281574675844,13.543217264202518,0,1,2,0
3066,203168,7,18,5,3,1,7,0,0,1,0,0,0,0,52.55501321796621,13.383524050047065,0,1,7,0
3067,203169,7,20,1,2,1,5,0,0,1,0,0,0,0,52.50765135795542,13.280963184445467,0,1,5,1
3068,203171,7,21,4,1,5,2,2,0,0,0,0,0,1,52.492083313059894,13.527043794102646,0,1,2,0
3069,203176,7,13,1,3,0,3,0,0,1,0,0,0,0,52.52896143790032,13.401763517540802,0,1,2,1
3070,203179,7,13,1,3,5,3,0,0,1,0,0,0,0,52.49174409098824,13.370836806951564,0,1,2,1
3071,203180,7,21,5,2,5,3,2,0,1,0,0,0,0,52.517931436134575,13.432910483981194,0,1,2,0
3072,203183,7,19,5,3,0,2,0,0,1,1,0,0,0,52.50433381417386,13.351242035165713,0,1,2,0
3073,203185,7,18,5,2,5,2,0,0,1,0,0,0,0,52.44440102128934,13.29513046566567,0,1,2,0
3074,203186,7,17,3,3,5,2,0,0,1,0,0,0,0,52.48660052321221,13.327586801220873,0,1,2,0
3075,203188,7,16,5,2,5,3,0,0,1,0,0,0,0,52.546521916334456,13.202290801137348,0,1,2,0
3076,203189,7,13,1,3,5,3,0,0,1,0,0,0,0,52.53334000037253,13.162615467252376,0,1,2,1
3077,203190,7,12,3,3,0,2,0,0,1,0,0,0,0,52.5785493168399,13.347394328566015,0,1,2,0
3078,203191,7,13,1,3,4,6,0,0,1,0,0,0,0,52.49780701757573,13.283748820228649,0,0,6,1
3079,203192,7,6,3,3,5,3,0,0,1,0,0,0,0,52.46495989002726,13.298435814871045,0,1,2,0
3080,203196,7,17,5,3,5,3,0,0,0,0,0,0,1,52.588521152277785,13.430179711114244,0,1,2,0
3081,203203,7,11,3,3,2,6,0,0,1,0,0,0,0,52.50685646200072,13.394411815299227,0,1,6,0
3082,203204,7,12,3,3,0,1,0,0,1,0,0,0,0,52.56648593810549,13.438064089018516,0,1,1,0
3083,203207,7,16,5,3,2,6,0,0,1,0,0,0,0,52.51105919954911,13.386974044949039,0,1,6,0
3084,203208,7,9,1,3,1,5,0,0,1,0,0,0,0,52.429043955514146,13.447642074581275,0,1,5,1
3085,203210,7,1,1,2,1,5,2,0,1,0,0,0,1,52.50918926444646,13.461675544212566,0,1,5,1
3086,203211,7,15,5,2,5,2,0,0,0,0,1,0,0,52.4706939239651,13.289276044425574,0,1,2,0
3087,203212,7,16,1,3,5,3,0,0,1,0,0,0,0,52.507681507934294,13.390218279021756,0,1,2,1
3088,203214,7,20,3,3,5,2,0,0,1,0,0,0,0,52.53408062815636,13.181743730297258,0,1,2,0
3089,203216,7,18,7,3,3,6,0,0,1,0,0,0,0,52.463150850026466,13.319597642161215,0,1,6,1
3090,203219,7,15,5,3,5,2,0,0,1,0,0,0,0,52.56723584579707,13.515295267525469,0,1,2,0
3091,203221,7,16,7,3,2,6,0,0,1,0,0,0,0,52.5499110772789,13.171744522273256,0,0,6,1
3092,203226,7,15,5,3,5,3,0,0,1,0,0,0,0,52.49901567088185,13.395494096204779,0,1,2,0
3093,203228,7,18,3,3,0,5,0,0,1,0,0,0,0,52.44100800202819,13.29884415706008,0,1,5,0
3094,203229,7,12,7,3,5,3,0,0,1,0,0,0,0,52.65586563977684,13.290496187422535,0,1,2,1
3095,203232,7,12,7,3,1,5,0,0,1,0,0,0,0,52.4589032924929,13.344234679022524,0,1,5,1
3096,203233,7,9,3,3,5,2,0,0,0,0,0,0,1,52.50382916306016,13.41096859311416,0,1,2,0
3097,203234,7,10,7,3,0,2,0,0,1,0,0,0,0,52.5155348976878,13.18496464794976,0,1,2,1
3098,203236,7,15,5,2,5,1,0,0,1,0,0,0,0,52.49277459734022,13.387804450137985,0,1,1,0
3099,203238,7,10,5,3,5,3,0,0,0,0,0,0,1,52.54740312673761,13.394137294809935,0,1,2,0
3100,203241,7,14,7,3,5,2,0,0,1,0,0,0,0,52.50289979961441,13.331219634313454,0,1,2,1
3101,203242,7,8,5,3,5,3,0,0,1,0,0,0,0,52.53812194436981,13.420030754134414,0,1,2,0
3102,203244,7,13,7,3,1,5,0,0,1,0,0,0,0,52.499240271457865,13.312244475336149,0,1,5,1
3103,203248,7,16,3,3,5,3,0,0,0,1,0,0,0,52.516186915238116,13.310745557159677,0,1,2,0
3104,203250,7,16,3,3,6,4,0,0,0,0,0,1,0,52.56259035128067,13.499499671615755,0,1,4,0
3105,203253,7,7,5,3,5,2,0,0,1,0,0,0,0,52.448787786136144,13.511778017026765,0,1,2,0
3106,203255,7,15,3,3,0,2,0,0,1,0,0,0,0,52.554301637243746,13.402509115000225,0,1,2,0
3107,203259,7,15,3,3,5,2,0,0,0,0,0,0,1,52.4461143481124,13.561579183118695,0,1,2,0
3108,203263,7,15,3,3,1,5,0,0,1,0,0,0,0,52.51260393737489,13.451657195693588,0,1,5,0
3109,203264,7,19,7,3,1,5,0,0,1,0,0,0,0,52.43279650592935,13.705316363633525,0,1,5,1
3110,203268,7,13,5,3,6,4,0,0,0,0,0,1,0,52.533090744994574,13.179748711509975,0,1,4,0
3111,203272,7,14,6,3,5,3,0,0,0,0,1,0,0,52.428356591574705,13.327744002276955,0,1,2,0
3112,203274,7,8,6,3,5,3,0,0,0,0,0,0,1,52.573322599073435,13.567446732714266,0,1,2,0
3113,203276,7,13,3,3,5,3,0,0,1,0,0,0,0,52.45921387701414,13.578235035474956,0,1,2,0
3114,203279,7,8,6,3,1,5,0,0,1,0,0,0,0,52.53204531331158,13.406188449668315,0,1,5,0
3115,203283,7,7,6,3,6,4,0,0,0,0,0,1,0,52.39437815622322,13.412247599930751,0,1,4,0
3116,203287,7,5,6,3,1,5,0,0,1,0,0,0,0,52.48768123645729,13.426007112323918,0,1,5,0
3117,203289,7,8,5,3,5,3,0,0,1,0,0,0,0,52.54321312969381,13.490588533506124,0,1,2,0
3118,203292,7,9,2,3,2,2,0,0,1,0,0,0,0,52.51702023612239,13.44061044788574,0,1,2,0
3119,203298,7,15,2,3,5,3,0,0,1,0,0,0,0,52.6171711570001,13.454392056612456,0,1,2,0
3120,203299,7,17,6,3,5,7,0,0,1,0,0,0,0,52.4934562242593,13.367115980872207,0,1,7,0
3121,203300,7,8,4,3,5,2,0,0,1,0,0,0,0,52.555428971865425,13.391582265183832,0,1,2,0
3122,203302,7,18,2,3,1,5,0,0,1,0,0,0,0,52.522649513391066,13.379973068473525,0,1,5,0
3123,203303,7,19,2,3,5,3,0,0,1,0,0,0,0,52.515680678053684,13.426659097473605,0,1,2,0
3124,203307,7,17,2,3,6,4,0,0,0,0,0,1,0,52.457311312702686,13.578226251180393,0,1,4,0
3125,203310,7,8,4,3,5,3,0,0,1,0,0,0,0,52.51185444743143,13.307467298895526,0,1,2,0
3126,203312,7,9,4,3,2,6,0,0,0,0,0,0,1,52.528591888747606,13.410939470422065,0,1,6,0
3127,203315,7,21,6,3,4,6,2,0,1,0,0,0,0,52.61429100118392,13.469742854497659,0,1,6,0
3128,203318,7,19,2,3,1,5,0,0,0,0,0,0,1,52.513943255811704,13.414733517082992,0,1,5,0
3129,203319,7,19,6,3,5,3,1,0,0,0,0,0,0,52.47758147453701,13.287635294401447,1,0,2,0
3130,203324,7,14,2,3,3,6,0,0,1,0,0,0,0,52.52222698120093,13.300134592844527,0,0,6,0
3131,203327,7,19,4,3,5,2,0,0,1,0,0,0,0,52.56006537650619,13.46410823574957,0,1,2,0
3132,203329,7,13,2,3,5,2,0,0,1,0,0,0,0,52.44582952136919,13.293567827011255,0,1,2,0
3133,203330,7,7,4,3,0,6,0,0,1,0,0,0,0,52.43211527914346,13.495713120348055,0,1,6,0
3134,203333,7,12,2,3,1,5,0,0,1,0,0,0,0,52.513416763438904,13.391332866330275,0,1,5,0
3135,203334,7,16,4,3,0,2,0,0,1,0,0,0,0,52.42006755685353,13.489778544893046,0,1,2,0
3136,203335,7,8,6,3,5,3,0,0,1,0,0,0,0,52.50770080457485,13.257555725273088,0,1,2,0
3137,203343,7,18,2,3,1,5,0,0,1,0,0,0,0,52.53280881462189,13.339411402490525,0,1,5,0
3138,203344,7,16,4,3,5,2,0,0,1,0,0,0,0,52.535887281071204,13.356351530855331,0,1,2,0
3139,203357,7,7,6,3,5,3,0,0,1,0,0,0,0,52.50703045923164,13.379245177448714,0,1,2,0
3140,203359,7,15,4,3,2,6,0,0,1,0,0,0,0,52.431521483801795,13.51187036503136,0,1,6,0
3141,203360,7,5,6,3,5,7,0,0,1,0,0,0,0,52.46371977207535,13.463958937208636,0,1,7,0
3142,203362,7,2,2,3,0,1,2,0,0,0,0,0,0,52.53009148211471,13.400947566904373,1,0,1,0
3143,203364,7,14,4,3,5,2,0,0,1,0,0,0,0,52.441261605925405,13.434589366205847,0,1,2,0
3144,203368,7,13,4,3,5,3,0,0,0,0,0,0,0,52.49896450941896,13.44278804239394,1,0,2,0
3145,203369,7,8,6,3,2,3,0,0,1,0,0,0,0,52.53189850952739,13.41977737087407,0,1,2,0
3146,203372,7,8,2,3,0,2,0,0,1,0,0,0,0,52.55710831152911,13.365380868366096,0,1,2,0
3147,203375,7,23,4,3,4,6,2,0,1,0,0,0,0,52.485958941493465,13.447179246635466,0,1,6,0
3148,203376,7,10,6,3,5,2,0,0,0,0,1,0,0,52.50948102131417,13.35113286018632,0,1,2,0
3149,203379,7,8,2,3,2,7,0,0,0,0,0,0,0,52.51769924341531,13.397952393968833,1,0,7,0
3150,203381,7,9,2,3,1,5,0,0,1,0,0,0,0,52.560379277735116,13.42569995724072,0,1,5,0
3151,203385,7,9,2,3,5,2,0,0,1,0,0,0,0,52.536212227280025,13.3912900094867,0,1,2,0
3152,203386,7,9,2,3,3,6,0,0,1,0,0,0,0,52.50677582063585,13.29551210768672,0,1,6,0
3153,203387,7,20,4,3,5,2,0,0,1,0,0,0,0,52.49456359225709,13.346128985248086,0,1,2,0
3154,203388,7,9,6,3,2,6,0,0,1,0,0,0,0,52.526806441884034,13.355146541032086,0,0,6,0
3155,203389,7,19,4,3,1,5,0,0,1,0,0,0,0,52.55369546839585,13.416340072513352,0,1,5,0
3156,203392,7,6,6,3,5,3,0,0,1,0,0,0,0,52.5572867051114,13.36668348438246,0,1,2,0
3157,203394,7,7,6,2,5,2,0,0,1,0,0,0,0,52.59682942310139,13.358880633515605,0,1,2,0
3158,203395,7,8,6,3,5,3,0,0,1,0,0,0,0,52.450986725211926,13.539005596318018,0,1,2,0
3159,203396,7,9,2,3,5,2,0,0,0,1,0,0,0,52.509842658075506,13.360256737560096,0,1,2,0
3160,203397,7,18,4,3,5,3,0,0,1,0,0,0,0,52.498341479307136,13.429789975921945,0,1,2,0
3161,203398,7,9,6,3,0,1,0,0,0,0,0,0,0,52.52504506960261,13.342621475906446,1,0,1,0
3162,203399,7,18,4,3,5,2,0,0,1,0,0,0,0,52.3988282818431,13.408373154046119,0,1,2,0
3163,203405,7,0,6,3,0,1,2,0,0,0,0,0,0,52.50577765040729,13.321830700107734,1,0,1,0
3164,203406,7,16,5,2,1,5,0,0,1,0,0,0,1,52.47994877048993,13.312143238158104,0,1,5,0
3165,203407,7,22,3,3,5,2,2,0,1,0,0,0,0,52.51833146364256,13.28038417203093,0,1,2,0
3166,203408,7,23,5,3,1,1,2,0,1,0,0,0,0,52.46851271015546,13.312618185647647,0,1,1,0
3167,203410,7,21,5,3,0,2,1,0,1,0,0,0,0,52.51871987228389,13.388530486857988,0,1,2,0
3168,203413,7,15,5,3,1,5,0,0,1,0,0,0,0,52.55091740076189,13.384329857247891,0,1,5,0
3169,203415,7,7,5,3,1,5,0,0,1,0,0,0,0,52.46789035455642,13.339287762495944,0,1,5,0
3170,203422,7,22,5,3,2,2,2,0,1,0,0,0,0,52.50417532849343,13.359827171093334,0,1,2,0
3171,203423,7,12,1,3,5,3,0,0,1,0,0,0,0,52.57097468305538,13.416275369386033,0,1,2,1
3172,203424,7,20,5,3,5,2,0,0,1,0,0,0,0,52.49426222370224,13.360898245848341,0,1,2,0
3173,203425,7,16,1,2,0,1,0,0,0,0,0,0,0,52.53216695255582,13.403363315331305,1,0,1,1
3174,203427,7,20,5,3,1,5,0,0,1,0,0,0,0,52.521795666217535,13.379766237899007,0,1,5,0
3175,203428,7,17,3,2,5,2,0,0,1,0,0,0,0,52.50119804395617,13.441575198392231,0,1,2,0
3176,203432,7,19,5,2,5,3,0,0,1,0,0,0,0,52.479305593801726,13.600942660680332,0,1,2,0
3177,203435,7,18,5,3,5,3,0,0,1,0,0,0,0,52.527138094081785,13.45077928412333,0,1,2,0
3178,203437,7,15,1,2,1,5,0,0,1,0,0,0,0,52.42438110218481,13.184978844554415,0,1,5,1
3179,203440,7,16,3,3,1,5,0,0,1,0,0,0,0,52.55442225594046,13.416223904933373,0,1,5,0
3180,203442,7,15,3,3,5,2,0,0,1,0,0,0,0,52.417948363775466,13.360282858389127,0,1,2,0
3181,203444,7,15,3,3,5,3,0,0,1,0,0,0,0,52.465168185166654,13.33607975664968,0,1,2,0
3182,203447,7,10,1,2,5,3,0,0,1,0,0,0,0,52.42951889558853,13.280722595369976,0,1,2,1
3183,203448,7,15,3,2,5,2,0,0,1,0,0,0,0,52.51312870763033,13.273019833134404,0,1,2,0
3184,203452,7,12,1,3,2,6,0,0,1,0,0,0,0,52.490765357070686,13.436531139535706,0,1,6,1
3185,203455,8,8,3,3,5,2,0,0,1,0,0,0,0,52.3983629920543,13.389077224917068,0,1,2,0
3186,203456,8,16,6,3,0,2,0,0,0,0,0,0,1,52.525970611780394,13.41712022011444,0,1,2,0
3187,203457,8,8,3,3,5,2,0,0,1,0,0,0,0,52.483716376828276,13.400263598434876,0,1,2,0
3188,203458,8,17,6,3,5,3,1,0,0,0,0,0,0,52.51528802108147,13.289830865003948,1,0,2,0
3189,203460,8,14,6,3,5,2,0,0,1,0,0,0,0,52.52547112162709,13.342771329839726,0,1,2,0
3190,203462,8,8,3,3,5,3,0,0,1,0,0,0,0,52.498213564189186,13.399461971029696,0,1,2,0
3191,203464,8,8,3,3,5,2,0,0,1,0,0,0,0,52.495985729719706,13.334588910067547,0,1,2,0
3192,203467,8,14,6,3,5,2,0,0,0,0,1,0,0,52.554155966057046,13.358723713860874,0,1,2,0
3193,203468,8,7,3,3,3,6,0,0,1,0,0,0,0,52.45849024306449,13.336673253466742,0,1,6,0
3194,203469,8,14,6,3,5,2,0,0,1,0,0,0,0,52.5815102966959,13.445174730729242,0,1,2,0
3195,203474,8,8,6,3,5,3,0,0,1,0,0,0,0,52.54218613679361,13.37762968809313,0,1,2,0
3196,203475,8,11,4,3,5,5,0,0,1,0,0,0,0,52.49171674709548,13.317901176742847,0,1,5,0
3197,203476,8,7,6,3,5,3,0,0,1,0,0,0,0,52.536019344614154,13.357534429259609,0,1,2,0
3198,203483,8,14,6,3,0,6,0,0,1,0,0,0,0,52.481627034454355,13.52536974339684,0,1,6,0
3199,203484,8,15,1,3,5,2,0,0,0,0,0,0,0,52.46696039175802,13.309495256522846,1,0,2,1
3200,203486,8,9,4,2,5,2,0,0,1,0,0,0,0,52.55230936358503,13.381569698762698,0,1,2,0
3201,203488,8,8,4,3,2,6,0,0,1,0,0,0,0,52.50474679008617,13.38693775970886,0,0,6,0
3202,203489,8,7,6,3,1,5,0,0,1,0,0,0,0,52.56535601017994,13.256531188782535,0,1,5,0
3203,203490,8,11,3,3,0,3,0,0,1,0,0,0,0,52.589517001858034,13.38712854877568,0,1,2,0
3204,203491,8,7,6,3,5,3,0,0,0,0,0,0,0,52.55283169399723,13.401418998697364,1,0,2,0
3205,203494,8,7,4,3,5,2,0,0,1,0,0,0,0,52.511824658102036,13.375291406350053,0,1,2,0
3206,203495,8,17,2,3,5,3,0,0,1,0,0,0,0,52.5403078193653,13.263085756472918,0,1,2,0
3207,203496,8,7,6,2,5,3,0,0,1,0,0,0,0,52.378005895905645,13.643480272330331,0,1,2,0
3208,203497,8,7,4,3,2,3,0,0,0,0,0,0,1,52.56504765606097,13.31820114893416,0,1,2,0
3209,203498,8,21,6,2,3,6,2,0,1,0,0,0,0,52.541657546857344,13.554038229183922,0,0,6,0
3210,203503,8,7,4,3,3,6,0,0,1,0,0,0,0,52.601584673231365,13.442781729331756,0,0,6,0
3211,203504,8,14,2,3,1,5,0,0,1,0,0,0,0,52.55217526750153,13.3513187357361,0,1,5,0
3212,203506,8,15,2,3,5,2,0,0,1,0,0,0,0,52.56238122713486,13.329289698259158,0,1,2,0
3213,203512,8,22,4,3,0,1,2,0,0,0,0,0,0,52.532535000041705,13.398240951815033,1,0,1,0
3214,203513,8,19,2,3,1,5,0,0,1,0,0,0,0,52.539809223238116,13.547283687104555,0,1,5,0
3215,203514,8,19,6,3,6,4,0,0,0,0,0,1,0,52.429168179281284,13.307154147417426,0,1,4,0
3216,203515,8,7,2,3,3,6,0,0,0,0,0,0,1,52.52086110678663,13.480317131381517,0,1,6,0
3217,203518,8,11,2,3,1,5,0,0,1,0,0,0,0,52.5063169124708,13.314657338355744,0,1,5,0
3218,203519,8,18,6,3,1,5,0,0,0,0,0,0,1,52.52860144492149,13.456914151464785,0,1,5,0
3219,203520,8,12,2,3,5,3,0,0,1,0,0,0,0,52.56095469677097,13.36253956475728,0,1,2,0
3220,203523,8,16,6,3,6,7,0,0,0,0,0,1,0,52.48575261546847,13.438466539577712,0,1,7,0
3221,203527,8,18,4,3,5,2,0,0,1,0,0,0,0,52.51781772196917,13.432880464168305,0,1,2,0
3222,203529,8,16,6,3,5,2,0,0,1,0,0,0,0,52.60253489129934,13.351847795412954,0,1,2,0
3223,203530,8,19,2,3,5,3,0,0,1,0,0,0,0,52.48756110791178,13.419501091389554,0,1,2,0
3224,203531,8,18,4,3,5,3,0,0,1,0,0,0,0,52.503788872927245,13.410277503578367,0,1,2,0
3225,203534,8,16,4,3,5,2,0,0,1,0,0,0,0,52.45492028438817,13.326876461893699,0,1,2,0
3226,203535,8,8,2,3,5,7,0,0,1,0,0,0,0,52.51319678553453,13.382482569832838,0,1,7,0
3227,203536,8,16,6,3,5,3,0,0,1,0,0,0,0,52.515578231002976,13.24970906879181,0,1,2,0
3228,203537,8,8,2,3,4,6,0,0,1,0,0,0,0,52.51377960832103,13.35005906134583,0,0,6,0
3229,203539,8,15,4,3,5,7,0,0,1,0,0,0,0,52.545830498294016,13.450688183975933,0,1,7,0
3230,203542,8,8,2,3,5,2,0,0,0,0,0,0,1,52.517018093567145,13.440609762449922,0,1,2,0
3231,203543,8,12,1,2,5,3,0,0,0,0,0,0,0,52.561799846906425,13.25450629909881,1,0,2,1
3232,203545,8,8,2,3,5,2,0,0,1,0,0,0,0,52.52718508105794,13.450952651591596,0,1,2,0
3233,203546,8,18,6,2,0,7,0,0,0,0,0,0,0,52.488796747976686,13.322733238540925,1,0,7,0
3234,203547,8,16,2,3,1,5,0,0,0,0,0,0,1,52.51591334709485,13.411714359315916,0,1,5,0
3235,203548,8,7,5,2,0,1,0,0,0,0,0,0,0,52.53325385527026,13.404419788794492,1,0,1,0
3236,203552,8,15,2,3,5,2,0,0,1,0,1,0,0,52.50823134176576,13.399007215175555,0,1,2,0
3237,203556,8,14,4,3,5,3,0,0,1,0,0,0,0,52.56467403930618,13.448344608122918,0,1,2,0
3238,203557,8,11,1,3,5,2,0,0,1,0,0,0,0,52.48847514497822,13.302078537902233,0,1,2,1
3239,203561,7,21,3,3,1,1,0,0,1,0,0,0,0,52.531621979899434,13.34396642105868,0,1,1,0
3240,203562,7,8,3,3,5,3,0,0,1,0,0,0,0,52.42298409992862,13.271129231000824,0,1,2,0
3241,203566,8,18,5,3,3,6,0,0,1,0,0,0,0,52.55743070433342,13.339823187203818,0,0,6,0
3242,203567,7,18,3,3,5,3,0,0,1,0,0,0,0,52.40767020933936,13.37811285929464,0,1,2,0
3243,203571,8,15,5,3,5,3,0,0,1,0,0,0,0,52.49795415092482,13.396008489798938,0,1,2,0
3244,203575,8,15,1,3,0,3,0,0,0,0,0,0,0,52.524929392527724,13.346511755043096,1,0,2,1
3245,203578,7,19,3,3,0,2,0,0,0,1,0,0,0,52.51724971737056,13.440678398783719,0,1,2,0
3246,203582,7,10,3,3,0,1,0,0,0,0,0,0,0,52.52438522242285,13.395265752721214,1,0,1,0
3247,203583,8,12,5,3,1,5,0,0,1,0,0,0,0,52.503827104962426,13.415000810589724,0,1,5,0
3248,203586,8,13,5,3,5,2,0,0,1,0,0,0,0,52.48620239243042,13.350972349638223,0,1,2,0
3249,203587,7,17,3,3,5,2,0,0,0,0,0,0,1,52.53849953094453,13.40249247762346,0,1,2,0
